0,1,2,3,4,5,6,7,8,9,10
3103,8860,7873,4858,6838,4611,4337,10090,2866,6330,7373
3104,3356,5335,12736,6993,10628,7457,7238,12189,7439,6863
3105,4458,9929,2590,1569,943,8624,6483,3899,13398,2931
3106,4817,2662,2533,8677,908,10403,6980,9742,1878,5956
3107,7526,4088,9316,11596,5808,5789,5087,11082,8698,2177
3108,2443,5730,4621,1242,2627,1908,824,980,7152,7140
3109,5794,13060,6156,533,11768,6983,12540,585,8292,7818
3110,8554,3710,10218,811,1807,5259,10045,3674,5787,10671
3111,2796,4045,3219,3450,4280,4860,7438,2695,9955,8519
3112,12239,1829,6594,12515,8119,10941,12864,7514,1208,2997
3113,5260,6229,2790,12233,12499,1676,5329,243,10168,4884
3114,12738,7490,11597,9683,5625,4060,7398,6881,2442,1552
3115,1020,5658,9231,12046,11015,4211,1191,8124,11585,2499
3116,7357,4841,1352,5896,9861,6828,2314,13318,7642,7809
3117,1695,10924,12035,9595,7005,5533,6143,8721,7845,12106
3118,391,8145,1827,4845,5553,4601,11122,1177,574,4380
3119,7904,8980,7321,7655,2043,512,13324,1703,4629,3251
3120,1266,202,8855,3439,13376,1581,10350,1531,2345,11021
3121,10753,776,9709,6507,4882,4510,12101,2641,9682,1641
3122,10701,8980,7321,5356,166,7655,3721,1210,4438,3339
3123,6697,6860,10745,9399,1362,7236,337,12915,9951,6775
3124,1281,4944,3396,3584,3614,928,2513,2913,1088,8713
3125,9819,1975,7396,3425,9514,705,2405,2819,1816,11481
3126,1295,1689,2075,1222,1617,2722,12888,10493,6955,1499
3127,347,12937,12563,9039,1363,7523,3706,1081,7589,1554
3128,12518,2304,9243,6038,1054,12490,1112,2807,13375,8226
3129,650,6719,6457,4239,876,1173,7637,12959,10178,11713
3130,7450,7731,5379,2698,860,3338,6301,8103,9093,5866
3131,2677,7055,10494,10017,10688,11060,7545,3475,2321,12074
3132,6432,5998,11614,807,1094,2142,8538,9402,10676,1817
3133,7047,7780,973,6462,6322,2491,1100,4073,1748,8915
3134,5875,8569,2324,11490,7016,4916,12887,1782,893,2199
3135,2823,5130,11132,4498,11442,9001,1498,5160,12149,3033
3136,3487,5448,7719,6580,7830,9403,1042,6799,1761,9764
3137,6938,2751,4135,6747,1372,8550,9481,9609,6630,9185
3138,1684,7708,144,3843,7864,922,1403,282,3207,8892
3139,12722,8925,12158,12361,7908,7452,7225,8734,11102,12273
3140,12076,6280,10841,88,11357,3342,8052,8296,417,13021
3141,9259,4522,1265,4102,8660,12145,2501,5358,5180,11134
3142,1474,12866,9754,10215,4007,5949,10687,7064,2875,8487
3143,8216,8696,7334,7846,11303,10000,3360,2230,1207,9414
3144,4039,3344,12398,8464,12855,3469,8881,2386,11325,4001
3145,7071,2168,4281,7669,6461,9190,9238,6164,9791,11542
3146,2393,578,6577,6894,2858,6714,2064,11241,10284,6287
3147,11643,12109,5491,378,4793,226,7456,6001,10259,3183
3148,9217,7883,6859,4408,1648,12429,57,542,6081,1310
3149,5579,6853,5254,7809,2595,5975,11924,1555,7031,5319
3150,298,3625,3665,13191,388,12805,12862,1060,4980,792
3151,2851,3171,11558,11972,11317,11608,13222,6202,6488,519
3152,6720,8165,490,9634,2665,6444,9695,2277,4435,9097
3153,7814,12560,3419,8458,9179,7178,9052,5778,9668,7075
3154,5102,9112,833,8882,148,5867,3336,3998,11293,9711
3155,1187,13110,11125,616,9331,8858,7244,9839,1861,5762
3156,5894,3225,8122,11263,10602,2083,9574,12185,511,10616
3157,2803,5747,10060,1544,7756,11868,3516,13424,6068,1166
3158,11650,11128,7467,3011,9996,6768,8729,8601,10499,6966
3159,12251,11771,10274,5683,9066,5930,5654,4078,10049,6057
3160,13396,975,3818,7251,7668,2992,1759,11902,712,13286
3161,5684,4659,12578,9960,8207,9889,10659,12303,8557,1904
3162,7022,6400,5725,3306,4227,12005,13133,8087,5642,597
3163,9741,11486,3730,7395,2893,1946,5755,3753,13219,10251
3164,12908,5152,6933,7579,4888,5539,9763,6618,12486,3612
3165,13400,4890,10583,6331,11826,5556,7216,7250,5487,8460
3166,11106,9028,10833,9275,11624,13202,5798,12043,1378,1835
3167,1722,5475,345,5253,688,8582,2042,13316,3399,4051
3168,11209,9592,8135,1921,1457,4421,8706,6211,11155,3980
3169,12793,3553,3030,4804,6786,2371,9557,9556,3684,8083
3170,813,8134,1595,6661,10407,7021,6039,12376,3085,8527
3171,12534,8371,6488,11608,519,6202,3995,11124,1302,1871
3172,232,8702,10232,3447,12927,6234,7525,3575,12625,7387
3173,879,3996,3304,754,7940,9266,7513,6698,11890,8779
3174,9351,5014,5041,9352,3060,4128,11118,6606,4970,11369
3175,2881,3884,49,2482,4222,2087,4786,47,13012,13220
3176,4912,5492,2000,349,6852,11994,11916,114,10972,6728
3177,9329,9282,828,8282,12488,7326,1887,12673,4161,7373
3178,12910,10081,6754,10201,6326,11846,3428,12792,1632,11028
3179,8005,3499,2308,11216,6060,2235,1764,4791,6173,8761
3180,11940,3811,2446,9511,4946,10053,1384,12191,12811,7909
3181,510,2772,10253,12757,4625,447,11046,5583,7338,10039
3182,1182,4142,12007,1633,4569,2480,3237,1847,411,5817
3183,4801,4793,3147,11643,12321,1874,378,2699,5491,3787
3184,9130,506,1723,10062,5246,1084,1803,1198,1717,5081
3185,3245,12550,2283,98,61,1273,5421,812,5375,1073
3186,11693,7387,10014,12625,13237,9095,5490,12927,4392,8701
3187,999,2828,2058,10918,4404,10664,11110,10317,8991,2309
3188,10206,4687,9086,1292,6613,6017,7042,11812,1820,12945
3189,4165,10077,2680,10296,9862,1846,2247,12291,11980,10546
3190,7053,10776,3248,5235,5737,10741,4505,11016,12955,9491
3191,8439,8794,5082,5090,8892,6939,922,1591,273,740
3192,5108,8543,4676,9009,2413,1715,11011,9599,1811,3466
3193,9556,11424,9557,6786,3553,3030,12793,4804,3169,8083
3194,12040,7895,12648,9756,8289,11673,5512,7498,2532,7196
3195,12963,11933,5873,9075,6529,12844,2547,5480,1470,3727
3196,10343,10964,12515,599,12239,11800,3112,4897,2709,8530
3197,8245,5372,11151,2416,1952,809,8428,2572,8595,5520
3198,4415,567,4578,8094,3908,10620,8810,4588,12075,4868
3199,5519,1382,4058,2127,1945,10002,491,6357,4816,4136
3200,3288,4762,6249,11482,8154,4799,11169,12709,194,13143
3201,5812,3454,8960,5163,5294,8874,12952,13014,6816,13276
3202,9003,11378,11976,12138,8988,12464,9182,9403,5448,7719
3203,9968,6521,8711,3348,1681,4806,11284,10308,5117,2472
3204,6047,1001,4803,4772,2341,2214,8651,7203,596,12870
3205,12370,2412,7792,11033,3244,12838,7200,12068,10363,4709
3206,3255,533,10197,1109,7002,10655,3576,11368,7802,1793
3207,144,2429,7864,282,1120,1403,1684,3138,1801,7708
3208,7607,1762,3175,6288,9977,1156,7616,2482,3789,1537
3209,9525,1430,4270,10597,9333,11774,1277,9642,8740,7806
3210,12674,2647,6704,5456,9689,12194,11719,12323,12207,8704
3211,2943,1719,5721,5065,4629,13093,10075,13333,12924,11839
3212,8548,10362,5683,12747,12719,6916,12251,9982,4078,12635
3213,4504,5465,11230,11494,7343,12206,7258,5559,8570,2990
3214,7661,11165,10689,7636,5871,4225,9524,8931,4696,6756
3215,13190,2252,4057,5813,5361,2397,3097,7530,1039,7165
3216,11097,9593,2211,904,9494,1828,10386,9690,2293,2048
3217,9743,2077,6185,5182,7412,11363,6259,587,3845,7963
3218,6399,13009,7825,11714,11843,8643,12890,10143,8237,11287
3219,2796,3111,4045,4280,11074,4860,2695,3450,1894,7438
3220,4554,4617,1848,637,9580,303,10033,3593,8139,9804
3221,530,11064,11652,4046,8373,12255,410,353,10174,8917
3222,9566,5241,9771,323,5454,6590,713,9708,5238,3861
3223,915,1455,5063,8011,7404,3002,5355,10877,5666,6811
3224,1062,12919,6192,1022,9975,8233,679,5973,4488,10443
3225,3156,5894,8122,10602,11263,2083,9574,12185,5940,10616
3226,8806,10368,8805,8424,11403,12414,462,6063,6409,1692
3227,2661,2294,6141,857,6292,6950,4489,3450,6665,2840
3228,4889,12606,2889,4208,6965,15,12868,2109,4449,6361
3229,4763,13116,5584,6101,10306,9904,8993,12747,12251,5266
3230,8934,1529,12136,4302,5012,7891,8809,7518,1441,6530
3231,10945,2611,10487,9220,10814,11396,11394,5855,11068,11727
3232,9996,6465,8601,2563,7801,8379,6966,11260,1205,7411
3233,7621,6700,12702,11783,7811,1130,7973,1674,8249,12580
3234,6351,1303,4355,13180,5274,1185,11971,10926,5457,1640
3235,11581,5138,214,4277,5540,5097,1531,4275,7074,8916
3236,941,5876,9049,4716,13315,12264,2719,8154,6249,6110
3237,4142,3182,1633,4569,1182,12007,2480,1847,411,5817
3238,6492,12168,2750,9500,3641,680,4107,10430,9519,9342
3239,7031,5319,11924,6949,5975,12093,5347,6332,10328,2495
3240,11255,1370,594,4377,10714,5051,11604,6327,10981,3675
3241,13397,8365,8398,12193,13359,6872,7067,4610,3087,3848
3242,6310,10030,4829,9030,10055,7562,10381,6086,6268,11649
3243,4372,4940,3525,8522,5228,10587,6810,8021,7982,9472
3244,7436,2412,513,6096,3438,12068,1700,10872,12370,10363
3245,3185,1073,2283,12550,3320,5655,5375,1273,2857,61
3246,9152,6484,9040,7468,10175,10471,5182,10037,2373,11420
3247,6289,11198,12688,106,382,11067,8187,654,620,5804
3248,10776,3190,5235,11016,7053,5737,12955,4505,10741,3564
3249,1849,10349,78,1673,4752,8660,9602,8425,8027,1301
3250,4358,1461,4430,12021,6160,11609,13369,5021,2818,6726
3251,8906,4629,1703,2043,3211,1719,2943,5065,5194,13333
3252,11573,525,6788,11716,1768,7025,4083,2843,4309,5275
3253,12156,6761,13127,3082,11433,419,6974,7241,11703,5841
3254,6576,768,11907,6027,5036,12438,11374,9447,3951,1694
3255,10655,7927,3206,3576,1109,10197,7002,7802,533,2181
3256,3845,11796,7023,4450,9084,7468,2373,1666,9152,4360
3257,555,3569,6730,10727,6145,7653,8890,11210,5577,6056
3258,3455,5106,9321,2297,1268,7831,10121,779,5724,678
3259,5518,2458,8962,12186,2425,5139,6218,6902,6959,2567
3260,5366,1379,11130,5210,1268,779,10678,62,3556,3331
3261,7771,11725,8742,1196,7796,9800,3635,13329,2910,4176
3262,11153,746,2728,6207,222,4099,3596,2120,2788,12137
3263,8486,11941,8385,9833,8095,11051,9035,9859,9954,10537
3264,8557,12303,1904,7957,690,7924,1830,11351,12925,4252
3265,10710,9921,2644,10186,9648,1690,167,4758,1923,70
3266,972,933,229,10477,1625,1160,9806,6482,11349,11948
3267,9159,1341,2935,9789,259,5391,989,2152,11909,5598
3268,12802,12645,9810,4331,13281,12320,6097,6782,529,1453
3269,10020,10728,5178,6079,3068,878,13059,2875,6226,13284
3270,11824,11854,13358,8768,5887,3738,11331,11207,8897,3443
3271,7101,2741,13084,9629,6560,7983,2176,911,7211,2663
3272,11840,8640,13284,7921,8427,4026,149,1369,9930,11744
3273,11240,12735,10015,2809,9753,10406,2341,2214,6473,2639
3274,6159,7027,1489,11356,11170,11233,488,8372,2609,3623
3275,9190,2168,3706,9238,12937,3127,7669,347,12563,6461
3276,2689,3817,247,1664,2994,11381,2240,7417,10138,1594
3277,2161,10944,12479,11436,8634,2045,4568,10907,1325,11628
3278,10953,2448,4718,7639,2389,2299,11869,2347,9250,5045
3279,11686,931,12081,1941,13295,4104,13067,11810,13344,11871
3280,9096,8024,2091,10555,6846,5573,3765,4952,7097,6236
3281,443,12588,8395,1110,6794,2022,10882,4476,77,9017
3282,948,4609,11996,1791,5159,13323,10399,8026,13353,8532
3283,2461,2164,1236,10951,8332,7537,5229,7010,2693,9421
3284,13296,4886,5886,10582,7898,448,11661,666,1646,12820
3285,10159,10797,4694,367,2970,5783,12952,9124,101,11732
3286,12525,2318,7560,8743,2225,10548,393,1709,4549,2813
3287,8142,4560,5240,10489,12428,9923,13046,8451,6989,4037
3288,4799,3200,11169,10120,13143,7234,4762,12709,9245,11482
3289,11543,2387,6184,3451,1114,9548,2428,6732,8953,6172
3290,10987,12272,2004,8644,2007,5388,12606,5802,9699,8254
3291,9540,4843,11409,1453,11554,10310,11454,10799,6666,5292
3292,5280,11627,2593,13140,1115,3756,11182,1611,3618,11193
3293,11899,2250,5844,10183,916,1329,12122,11702,748,413
3294,892,2860,485,6295,8588,1401,11401,6757,8430,3792
3295,6844,11601,6014,6591,9639,3939,2409,12659,7803,11496
3296,12182,6150,3682,5385,11999,7167,12112,11781,9671,4365
3297,8181,6172,12187,10322,9604,3483,11543,4700,7271,602
3298,6374,5378,5467,3301,7192,7529,4024,874,1973,6103
3299,3378,12909,11900,11465,12504,7185,3024,11048,5245,8675
3300,270,9174,9877,12089,7605,8006,5858,13371,12815,4949
3301,1973,4024,7253,406,1103,5088,5953,4345,12375,7192
3302,10340,11916,9670,349,6852,9184,13175,114,5282,5936
3303,3040,2786,6736,10481,9472,5505,8194,13350,6810,8307
3304,879,7513,9266,754,3996,6433,3173,6698,8598,7940
3305,3050,797,6608,13209,5958,4200,206,8217,5175,1272
3306,9713,5725,2676,1906,6796,4227,11119,12005,2377,8087
3307,4751,3540,3058,6767,1642,7682,12290,1499,6448,12578
3308,1032,706,3648,10050,10618,6825,12996,8657,227,625
3309,5917,4987,5746,8409,4389,8019,2600,11137,4540,12098
3310,11045,9922,10889,39,7035,6892,13249,626,4745,6209
3311,9293,935,2289,11224,4797,2280,7721,5879,1961,3514
3312,2195,3846,13114,3883,4447,11633,5646,2763,12671,12065
3313,6879,10096,12254,5301,7685,11712,12353,11238,10509,2527
3314,13122,8046,6792,10699,4217,10854,11453,3474,4362,1770
3315,4172,4097,2645,13186,9596,11637,5510,5623,11495,5870
3316,8800,10794,1976,2478,3828,11100,7384,2603,9200,11259
3317,6476,12854,13076,13374,12331,12508,3589,3890,6756,8599
3318,6495,4906,4387,4911,11696,8419,4552,7070,12624,8148
3319,6657,585,11252,11814,1806,7818,2181,6905,868,5794
3320,5375,547,8973,2322,98,2700,10991,216,11343,1188
3321,11035,488,6159,5687,11170,6246,11233,2609,1489,7027
3322,7102,3397,3100,4139,1890,4311,6408,3355,9495,12200
3323,1813,8164,6390,5822,3434,10719,11191,10717,13088,13207
3324,7791,5494,7515,12643,9368,6541,1106,7091,5563,254
3325,7356,4652,4409,747,12116,8561,11206,13199,8802,11577
3326,12318,12989,13141,13328,12042,12070,9103,5403,4602,1541
3327,8160,10302,4355,12618,930,12564,1288,7116,13180,1116
3328,4213,2450,11542,11594,6164,9238,11704,7669,11908,11318
3329,12467,818,13032,9937,4484,12762,6929,12174,10459,8066
3330,3000,8947,527,660,12125,2707,748,761,328,2577
3331,6394,8759,5724,5210,9234,11130,8854,3556,10678,582
3332,9513,12285,7454,10585,9310,477,10395,7068,5715,6415
3333,6090,1630,3862,8718,11324,8844,9378,12818,8480,2060
3334,12184,11203,9953,11241,3830,12899,6714,6577,7916,6681
3335,8028,2988,8101,12444,6230,11664,10531,10079,11012,5310
3336,11411,4359,2628,5867,9112,6213,833,148,5102,3154
3337,6601,5181,11630,968,10228,9966,5105,2908,1839,5333
3338,860,7785,12583,7991,7233,7450,65,1626,9104,5348
3339,3940,6642,11901,12298,8980,1210,7655,97,924,13324
3340,4130,6070,9814,8107,8592,9354,9462,3953,7492,10681
3341,4057,1857,6283,8641,10999,11319,2327,5041,1353,7159
3342,6415,5715,417,88,3140,11821,10395,12076,3332,8434
3343,2077,3256,3373,5672,3845,1036,11796,3015,3752,1666
3344,4039,2386,6957,3144,5312,3469,4001,12398,9149,3916
3345,9088,3814,686,5957,5570,8714,7563,4706,5874,8835
3346,4044,12707,8144,8182,836,4126,12880,1870,11622,10270
3347,7227,4301,3897,11690,2591,266,3677,8132,6188,11066
3348,1681,11284,9968,3203,6521,4806,8711,11019,2731,11676
3349,5597,7430,2817,13203,4508,8884,2073,5435,10708,12665
3350,1460,3604,2050,8078,1404,2061,3054,3609,3075,2074
3351,1833,4462,9757,13334,10771,11863,10452,8072,1074,1504
3352,4807,2631,7125,2357,4568,1325,4206,11436,5966,5269
3353,3935,10445,10747,13224,2703,7004,2470,10927,1480,1424
3354,1435,910,12615,4767,5526,7651,13108,5856,3053,7721
3355,3100,6408,1890,4139,7102,9495,9362,12200,3322,4311
3356,3104,5335,7238,6993,12736,10628,7439,12189,6863,2338
3357,12829,6425,2868,8190,9306,3831,27,5740,6919,356
3358,681,822,7338,10874,10253,4625,12757,9509,13336,9057
3359,13262,623,9479,11300,7635,5424,1947,5054,10930,453
3360,11303,1030,2230,8216,8696,7334,12849,13014,889,10196
3361,6647,1906,6796,5725,11119,2676,9713,12005,4227,7777
3362,6735,10709,9346,12270,12381,12422,13020,11054,11339,7449
3363,6123,1282,3014,12912,3810,1248,6231,5005,8350,10690
3364,7868,10788,13018,3749,1774,8505,4690,9858,5015,6262
3365,8715,7149,9855,570,6216,12977,624,135,8581,837
3366,233,885,11606,1234,493,11381,474,3802,12586,12543
3367,8521,12461,8359,5483,6499,9371,13366,3432,8358,8250
3368,9563,4978,11232,5916,5788,11362,1609,1174,9085,12473
3369,2171,2384,1169,4929,13294,8488,12647,4893,3813,4780
3370,6637,4878,3581,1221,4026,8487,8427,9161,8528,1677
3371,5545,1082,7715,1135,9407,1186,6771,1017,10806,6157
3372,1616,5805,5546,680,1787,7630,6662,2116,9519,4867
3373,4360,179,7960,4127,2471,3503,2558,13307,1959,12772
3374,6912,8754,10182,7254,9470,4379,222,5302,10856,6777
3375,1390,10810,13050,1323,11954,3481,8239,36,12434,8222
3376,1838,10948,2598,4848,6241,10349,4397,6149,10933,2331
3377,3009,6397,6814,3624,2583,2605,1760,7817,10008,1336
3378,3299,12909,11465,11900,7185,5245,12504,3024,2982,377
3379,1027,3509,6972,7375,5621,7730,91,10847,8827,8418
3380,9588,5765,5166,7509,4995,9251,12128,3003,6908,13352
3381,1538,4410,6906,6725,4050,1126,6649,11400,6449,6067
3382,7667,7309,13414,9684,11434,3760,12473,8323,7260,3970
3383,13063,1577,763,1957,4271,6119,10109,6381,8435,4434
3384,12051,8392,12126,1286,695,7456,10275,10209,1980,499
3385,5877,11373,2255,10420,10393,2100,5399,12416,2569,1349
3386,12405,12690,2848,5582,10456,11056,7694,13148,9288,2066
3387,3910,10011,4182,2251,1524,13092,7151,13277,3547,11739
3388,1638,3805,3391,4056,4160,6449,1473,9193,5976,2808
3389,669,1184,119,11176,2443,12966,3108,5730,4621,2987
3390,10408,1296,11727,8997,11512,7613,11068,11062,289,12272
3391,1473,3805,3388,1638,4160,9193,2293,4032,10573,6449
3392,5434,5670,1831,9722,8396,7859,8836,11339,13020,10709
3393,9824,5322,11973,10432,9054,1129,3052,3838,2584,850
3394,456,2388,12956,12008,6744,522,4172,13186,9596,5686
3395,1433,8838,12350,5488,9141,2855,7050,8600,4830,2210
3396,3614,928,1913,2913,2513,4944,2911,8713,4284,3493
3397,3322,3100,4311,4139,7102,1890,3355,6408,12200,8907
3398,5427,11304,2264,6036,1924,10594,12028,5884,6759,5918
3399,13316,4996,13385,2781,4051,6619,4685,10389,5203,7597
3400,6182,3857,1205,277,3232,5626,557,1003,2563,2543
3401,10136,7997,4458,13410,1017,2257,5286,12462,11215,1082
3402,5311,4221,3699,9771,8821,6590,713,9566,5238,9708
3403,9013,8175,9064,8097,9235,10222,7088,13197,7634,6723
3404,766,5547,12493,4660,9619,1305,7974,6697,7903,3123
3405,1004,2483,172,9733,1462,8349,9073,100,2369,3690
3406,10103,8645,4426,1028,6990,9377,11502,7496,1040,9430
3407,10410,12664,2701,12652,1207,6683,9414,3496,3143,7846
3408,3947,11278,7456,11643,7539,13227,12051,3787,13045,226
3409,916,413,12810,11702,310,748,12125,9261,5844,8688
3410,619,4219,9476,2657,1309,3822,2315,13081,9678,2163
3411,147,4645,8244,3638,6717,13038,3539,7323,240,6084
3412,9474,1915,5967,4733,4169,12985,1674,10258,1063,10890
3413,13186,1351,1754,5623,3858,6544,5775,11495,5439,3315
3414,6514,11564,11294,4812,314,11197,9906,733,8602,12090
3415,2374,8554,7229,7147,7448,1619,10218,5259,13101,5190
3416,8184,9657,6522,4857,3615,9256,5427,5555,9157,5052
3417,10227,2945,12673,6753,8972,8282,13044,6127,7273,9536
3418,2774,10337,7773,6715,9439,4541,8360,6218,4827,6251
3419,7814,7178,3153,8458,9052,9179,12560,5778,4969,7075
3420,1426,9768,6746,1348,7816,12893,4864,4671,12520,10109
3421,5053,1172,5673,7344,12945,10804,4512,10093,9939,2160
3422,8135,9592,5179,4236,3168,1457,4730,11602,6599,11209
3423,12456,6547,2910,2571,10233,7475,11842,9940,10276,12933
3424,895,6914,234,13300,579,8462,9594,10,442,9026
3425,1048,7396,5928,2405,4470,7631,359,10793,8566,7533
3426,2493,7701,3010,9665,3896,1138,10523,451,4386,11491
3427,3732,10694,3922,5857,977,9371,1583,3921,12461,6499
3428,276,10201,10081,6754,3178,12910,5552,1632,6326,11846
3429,9038,4057,9738,2940,7165,10379,3215,13190,2252,1857
3430,3441,1521,6944,6586,2029,6074,6706,1568,2560,2223
3431,4286,2619,7164,12166,4587,7897,983,2567,2565,11341
3432,13366,9371,5483,12461,8521,3922,977,3646,3467,8250
3433,9111,10435,11499,9573,13113,1959,7214,3373,2471,10739
3434,1813,6390,5822,3323,8164,13207,1486,12205,9815,50
3435,6842,5201,12564,12364,5543,5457,5251,1640,930,12618
3436,415,1303,1185,6351,5980,11971,13180,9785,2801,2071
3437,8193,9090,6247,10800,12990,3017,426,4180,4788,1139
3438,1700,6096,11033,7436,3244,10363,2412,11148,8047,12012
3439,3120,1266,202,124,1581,12269,9110,8855,2345,13095
3440,4883,10526,1600,2837,9313,705,13313,297,10610,971
3441,6944,6586,3430,2029,1521,6074,1568,2560,6706,93
3442,8793,11055,5891,12913,5276,5310,12892,9094,11418,7111
3443,10982,3687,2383,6270,6910,5768,6225,3815,2092,7959
3444,2174,5869,9867,8644,9558,1737,7875,843,3832,8457
3445,6891,6870,4249,5634,1803,2233,6413,1198,1723,8185
3446,10664,5809,12357,3187,2846,4853,999,2309,3520,2828
3447,10232,12927,232,8702,9999,7179,6234,7387,3172,4651
3448,9522,4322,7207,297,5119,10610,9819,3511,1388,11041
3449,2632,2439,1856,10978,401,9725,2920,76,69,9885
3450,9955,4280,2695,4860,8519,8001,9847,12502,3111,6148
3451,6732,4259,1179,1114,5600,9548,9083,6184,8159,8953
